RUS_DOP,RUS_RV2T,RUS_EntropyZ,RUS_EntropyN,RUS_EntropyE,RUS_KurtosisZ,RUS_KurtosisN,RUS_KurtosisE,RUS_SkewZ,RUS_SkewN,RUS_SkewE,RUS_CDZ,RUS_CDN,RUS_CDE,BRR_DOP,BRR_RV2T,BRR_EntropyZ,BRR_EntropyN,BRR_EntropyE,BRR_KurtosisZ,BRR_KurtosisN,BRR_KurtosisE,BRR_SkewZ,BRR_SkewN,BRR_SkewE,BRR_CDZ,BRR_CDN,BRR_CDE,EsSismo
0.122314858,0.134186582,3.230719591,3.714423155,3.782121194,-0.2665539,-0.714444127,-0.318973821,-0.146349347,0.146751904,0.411625384,0.93662616,0.943035101,0.93248235,0.273265217,0.12201307,2.530666752,3.351723027,2.779988327,-0.159091238,-0.445419605,-0.357208809,0.521770203,0.312437137,-0.259415469,0.947201505,0.954936369,0.946397176,0
0.177253727,0.438864324,4.18703382,4.135631757,3.943556113,-0.225962825,0.045857215,-0.173011313,0.1684056,0.160522196,-0.530221638,0.905709121,0.958888836,0.960136529,0.114530209,0.482147885,2.752732533,2.768531541,2.574223035,3.020947602,0.077224192,1.103376754,0.239727477,-0.083895072,0.274679793,0.862368922,0.943251013,0.960044139,1
0.172427344,0.178380897,4.184393059,4.484191322,4.305461448,0.110966158,-0.412758529,-0.235142718,0.521404145,0.004277875,-0.09217079,0.93888296,0.877710819,0.912481509,0.107997488,0.159350642,2.049573508,2.373588321,2.563986484,-0.065029767,-0.088648516,-0.413619611,0.316471369,0.028518651,-0.300277185,0.955659373,0.919075992,0.933333985,0
0.01897415,0.379718317,5.122414331,5.103318906,5.11979809,3.725930538,-0.203230489,-0.687125785,-0.950209778,0.133679751,-0.037815721,0.970063199,0.936718088,0.934181028,0.493068194,0.786658035,4.05326681,3.766518005,3.858171026,5.164218254,3.412044599,3.803424906,0.930430834,0.71823741,0.062223123,0.418387029,0.885433809,0.843069039,1
0.119279309,0.237969331,4.751466849,4.670905428,4.994114347,-0.286968105,0.166239664,0.363910657,0.087053124,-0.091884507,0.492405241,0.944369399,0.918034901,0.958862407,0.106733542,0.133961138,2.730949024,3.219126294,3.209468079,-0.569681361,-0.818832535,0.776043036,-0.068727671,-0.20704559,0.345638466,0.953847677,0.920606058,0.93346977,0
0.343162249,0.693903331,5.016607753,4.970703691,4.991498106,8.300418255,1.734383488,1.107575192,-1.813984459,0.561763754,0.219680422,0.743994243,0.905002342,0.885582048,0.21101768,0.540053508,3.530221454,3.42147194,3.414802802,3.81580466,-0.458446156,4.248039812,0.869331835,-0.232574393,-0.742856967,0.854956391,0.954494046,0.938977045,1
0.120040887,0.331480975,4.672514893,4.581142402,4.845019948,-0.332568299,0.052076071,-0.940759224,-0.285057796,0.017020748,-0.146272809,0.876839025,0.95589258,0.954105593,0.175820116,0.085598528,2.580759442,3.368809015,3.287103736,-1.039768071,-0.217554983,-0.155591069,-0.044735852,0.074926014,-0.478941722,0.911216986,0.959187513,0.866027455,0
0.145948225,0.295129552,4.662621073,4.84297485,4.620461099,-0.618983005,-0.526468784,-0.718065394,-0.131146567,-0.112621658,0.268077431,0.936593496,0.914015806,0.906116422,0.107147833,0.534974083,3.514068691,3.531818785,3.221151218,4.17365561,2.907141559,5.394252895,0.202142,-0.040912922,0.51869465,0.879523654,0.954932973,0.944248681,1
0.23472646,0.377246499,4.684678846,4.399259175,4.542114317,-0.764233346,0.624780392,-0.471212275,-0.135043821,0.250807532,-0.324860064,0.930470078,0.949564316,0.892045978,0.151007517,0.234057071,2.751861643,3.170886526,2.704447957,-0.249792641,0.44357823,-0.651992111,0.535932214,0.696521795,0.167240103,0.938286228,0.95071461,0.91145366,0
0.099093063,0.3327809,4.459251216,4.609650029,4.269630257,0.420603775,-0.385422462,0.070202482,-0.223033116,0.166995932,-0.102074858,0.924808073,0.936488854,0.93836465,0.297792043,0.280327183,3.107049016,3.271682755,3.237881545,-0.593619704,0.127364458,-0.886419951,-0.290520363,0.094211834,-0.396197473,0.886906254,0.943831791,0.916122637,1
0.204906329,0.120747087,3.37981897,3.892918483,3.871560149,-0.201233134,-0.633938673,-0.315046021,-0.130684526,0.278967603,-0.366703396,0.887425142,0.959357621,0.844213121,0.462760633,0.125205919,2.286787599,3.154285146,2.336898294,-0.949618445,-0.024256434,-0.772777395,-0.167654803,-0.109845267,0.057216556,0.811160807,0.908520286,0.955824843,0
0.161656351,0.586212063,3.987464118,3.81327917,3.563782583,2.893323559,1.035668943,-0.761455857,0.176543931,-0.40887115,0.151249427,0.934125987,0.9300656,0.933994543,0.093354575,0.386883151,3.295457767,3.601216786,3.169728759,6.524453471,1.772712354,0.283440531,1.051462261,-0.05870465,-0.856387757,0.888409174,0.924847602,0.920339692,1
0.11919241,0.270519906,3.618582661,3.823363918,3.653545982,-0.649146535,-0.891072968,-0.429621719,-0.135657532,0.079473539,0.202322466,0.91442213,0.942898956,0.937658882,0.098692106,0.150080356,2.715847022,3.33303755,3.212905556,0.105819406,0.620425798,-0.694968281,0.50455376,0.170694579,-0.132179439,0.917881584,0.931098727,0.926686063,0
0.06352155,0.460116286,3.964158414,3.942953424,3.847205998,1.420103404,1.188485495,0.665452211,-0.376539003,0.694469821,0.370045759,0.90009345,0.966439804,0.945784458,0.06139897,0.380298234,2.737917384,2.705190276,2.720828982,-0.09896151,-0.086185608,-0.037833281,-0.226904769,0.465645418,-0.274339667,0.836326366,0.947493435,0.893001028,1
0.085294751,0.285005819,3.286875578,3.204451683,3.644031727,0.729105145,0.340941394,-0.52837168,0.06590984,0.270478844,-0.471057283,0.943926247,0.9384056,0.962871907,0.276875819,0.058653986,1.781658644,2.910960849,2.517732724,-0.911957545,-0.36480408,-0.871940903,-0.127737781,-0.043280686,0.001087084,0.951798971,0.942134629,0.919917934,0
0.061661441,0.346360411,4.213672916,4.132990996,4.367990287,2.779930645,1.620341007,-0.765996476,1.031474347,-0.32265876,-0.266095296,0.916073876,0.935896902,0.904759905,0.139223695,0.577119261,3.316859605,3.381057141,3.226278703,3.472675726,0.16278948,0.433603171,-0.281208064,0.398203398,-0.390942569,0.83834974,0.950890687,0.953526462,1
0.09917281,0.31686711,4.071846587,4.113268361,4.110802442,-0.644568863,-0.544360407,-0.355681852,-0.046430785,-0.497857011,-0.173240498,0.906817871,0.928630623,0.900101476,0.042473431,0.205494194,2.432482424,2.780798328,2.724261092,0.236841734,-0.378064892,-0.504647645,0.181321663,0.489449665,-0.031713666,0.93491866,0.930887303,0.922317271,0
0.311490515,0.690695172,4.196125623,4.104628389,3.961090542,3.146698908,3.050334773,2.351112482,-0.251242475,0.762413968,-0.426008487,0.735326945,0.937233997,0.87169096,0.090408657,0.471910152,3.942236723,4.038525376,3.910266648,4.386990883,0.644120338,1.707188662,0.045194408,0.030112202,0.226263347,0.824606833,0.93190658,0.949312823,1
0.292336035,0.098444184,3.374882181,4.243177809,3.819039177,0.130418358,-0.685457623,-0.499061511,0.350482835,-0.151508059,-0.089690371,0.882282472,0.915916566,0.946075498,0.174714051,0.055869824,2.675818544,3.627775294,3.620451531,-0.211267009,-0.659601869,-0.386476462,-0.109620771,0.048923904,0.104832999,0.960155328,0.951439363,0.927080238,0
0.254541178,0.646021968,3.957683424,3.661229033,3.692442913,4.361828395,-0.219217803,-0.198107522,0.252778904,0.231635452,-0.504423853,0.943466744,0.923508974,0.956017267,0.091275346,0.466648083,3.034039008,3.014473372,2.884025776,3.157611323,0.333928892,1.283650664,0.678756507,-0.340414641,0.580700327,0.890600033,0.912248904,0.948911139,1
0.202332536,0.221104146,3.034394691,3.466580023,3.391295383,1.579450142,-0.308916767,0.285527005,-0.249772972,0.303309636,-0.069135003,0.882262082,0.950752453,0.942449029,0.098242752,0.147996518,2.136974892,2.566170931,2.62151445,-0.340090081,-0.568728303,-1.062811057,-0.41515469,-0.232389566,-0.159950109,0.939590323,0.934639839,0.91135553,0
0.088709462,0.494428924,4.702164806,4.421873652,4.68045314,3.982763117,-0.030006595,-0.331105756,1.234451269,-0.153952128,0.189294793,0.90442639,0.933797346,0.930084297,0.041838141,0.317812325,2.650325115,3.015077275,2.97335045,5.837916908,-0.697930157,-0.268298889,-1.676787789,0.0979454,-0.100741045,0.94777032,0.952023088,0.936430904,1
0.11626193,0.179354464,4.598884944,4.767856508,4.813414462,-0.11529121,-0.378798397,-0.342596526,0.294602182,-0.042103375,-0.127005666,0.953792121,0.964921159,0.94755724,0.143334101,0.106337813,2.246084495,2.819879651,2.965454716,-0.465251663,-0.201128119,0.304995189,0.052116245,0.115337571,-0.271235343,0.950037554,0.951805123,0.970409715,0
0.480450458,0.761760661,4.515019311,4.68850295,4.792966154,6.181191845,2.136923115,3.481780005,-0.925065173,0.490773853,0.402534611,0.291169327,0.259659827,0.404318822,0.244621327,0.644804076,3.760970589,3.78140976,3.66158465,4.083234597,3.091195547,6.720176702,-0.30571901,0.260807343,-1.612310717,0.614493669,0.96729795,0.934651755,1
0.190784063,0.120617817,3.02513716,3.522619675,3.674072675,1.333008631,-0.86035748,0.476889819,-0.771641385,0.334046803,-0.797544297,0.93763252,0.931334285,0.937227878,0.256386007,0.114961477,2.608944128,3.41388478,3.085975225,0.38360222,-0.167426341,-0.694137704,-0.100929032,0.041565611,0.029658364,0.859386617,0.933195616,0.953679552,0
0.082345092,0.305100487,4.589426757,4.672168786,4.458019405,0.284056786,-0.069927938,0.232859096,-0.179651069,-0.252763096,0.043608344,0.940395841,0.959822848,0.927781825,0.307283324,0.659193248,3.579215931,3.548147714,3.517585985,2.210176672,2.008127448,0.650245568,0.131225556,-0.180651432,0.261955127,0.43754708,0.812853447,0.882677425,1
0.169858759,0.462943183,4.614536403,4.558939609,4.233630097,-0.708090809,1.518359467,-0.157228503,-0.001880878,0.698550708,-0.24053713,0.948545251,0.950669616,0.916530148,0.245612797,0.168559893,2.098398473,2.721516545,2.250139412,-0.571909917,-1.007542046,-0.092218279,-0.356342263,-0.15739443,-0.001654007,0.900923866,0.924456591,0.920939173,0
0.515712636,0.78143453,4.663918461,4.634549079,4.552354244,3.825794177,2.292668499,5.690744983,-1.09427061,0.478799492,1.11250036,0.556994751,0.928690595,0.94725937,0.4328156,0.768346348,4.096880947,3.726001792,3.834831249,4.064146359,6.029258132,4.534657592,-0.081947705,0.591971297,0.004902435,0.418905367,0.736717008,0.845422917,1
0.104987861,0.444615923,4.209752262,4.18051346,3.65666673,-0.54665057,-0.201430947,0.282675857,-0.154136443,-0.067109388,0.046317695,0.947978589,0.951229395,0.896864754,0.202238404,0.121279461,2.735349919,3.113816917,3.505893419,-0.575596337,-0.801374396,-0.509686543,0.349320061,-0.26831585,-0.004911998,0.938941998,0.929360565,0.958071677,0
0.16653659,0.226957043,4.153569313,4.299401814,4.392458285,-0.20037825,-0.211324692,-0.483503152,-0.09460154,-0.113518699,-0.26702385,0.886405428,0.921658445,0.960320726,0.269562121,0.590972247,3.556112911,3.602317173,3.517053531,4.407740835,5.469466776,4.700095656,0.620917484,-0.237397237,-0.562030432,0.593924682,0.851828468,0.895618562,1
0.303137162,0.676928868,4.626610831,4.081628845,4.292099714,-0.917586868,-0.717593603,-0.958252133,0.177259145,-0.080829869,-0.192758738,0.93701158,0.923011397,0.95984781,0.045366309,0.25116295,2.544275917,2.846353292,2.533062696,-0.180213021,-0.376744956,-0.955534428,-0.303391871,0.15410646,0.292901048,0.928906388,0.928589865,0.904501018,0
0.029402373,0.332506096,4.386322992,4.512343332,4.443149686,2.022362458,-0.702592687,0.049576438,-0.538726497,0.113057721,-0.294553774,0.932595433,0.881293722,0.9093466,0.170634791,0.179019565,2.190925915,2.614801467,2.431849184,0.60213869,0.699903696,-1.10326844,0.507665244,-0.661230193,0.380176801,0.87713397,0.945834503,0.943745676,1
0.177812915,0.19887222,4.109565329,4.333923091,4.433691498,-1.362179636,-0.227716052,-0.153921932,-0.040877543,0.486407169,0.552037889,0.915648641,0.95206577,0.923441359,0.360248333,0.099942066,1.794271307,2.76241213,2.111397107,-0.629506308,-0.002996973,-0.047920474,0.420177999,-0.153240745,0.174491033,0.930132682,0.957376276,0.957563575,0
0.228229313,0.634750822,5.089455962,5.089455962,5.128428552,3.109259008,1.589444232,-0.708669436,0.36563779,0.396989181,-0.06467168,0.901374233,0.95308344,0.949705173,0.617003812,0.840901937,4.165049159,4.150742476,3.950146779,5.972146764,5.431533715,3.553491091,0.521576727,0.396542118,-0.602591158,0.302056139,0.907507824,0.660567555,1
0.112312536,0.20876293,4.877061066,5.038319419,4.848071822,-0.632642444,-0.326670199,0.325578645,-0.006934583,0.112471712,0.262788052,0.956313977,0.963905219,0.940041002,0.138479563,0.12788659,2.450857117,2.808058075,3.072988563,-0.556803828,1.320841711,-0.589781043,0.172890897,1.045890631,-0.297126291,0.95251853,0.939523679,0.951531761,0
0.467600606,0.724819487,4.240070242,4.06856751,4.186085345,4.686668299,1.722728774,2.711647625,0.450722389,-0.136536004,-0.141976631,0.350446112,0.479434416,0.861672814,0.301607379,0.602652893,4.074099985,4.352573945,3.932283165,6.46001222,1.947734454,2.661966255,-0.745450758,0.161009973,-0.697151675,0.682685635,0.925688566,0.932387447,1
0.108372651,0.204375955,3.16801533,3.316146693,3.528771692,-0.531725495,-0.811548756,-0.805763903,0.166236057,0.11153886,-0.287000298,0.974045632,0.944806412,0.943380705,0.145177274,0.2488444,3.680684805,3.88084177,3.644589818,-0.384074907,0.273702729,-0.315934527,-0.031204829,0.161766625,0.180694396,0.919370537,0.886356954,0.962170773,0
0.095634762,0.455740165,4.30313582,4.133481551,4.03607089,-0.533616206,-0.729062615,0.907665759,-0.299004959,-0.182710388,0.265004199,0.923855035,0.939035666,0.951721496,0.538250054,0.778095732,4.195143799,4.112411335,4.359810269,3.200985222,6.537889468,9.519297009,-0.069688733,-0.108855919,2.154422268,0.275649388,0.167738362,0.261216721,1
0.084650317,0.262475235,4.2565806,4.268638293,4.307741664,-0.999638302,-0.276391315,-0.251778582,0.17537217,0.183415374,0.003774809,0.923338485,0.918047778,0.939491469,0.210569255,0.112732424,2.289444795,3.055419883,2.830166986,-0.954957033,0.347799022,0.077992765,-0.172371241,-0.307761586,0.662668595,0.956076262,0.970971536,0.958448521,0
0.109880594,0.444662868,4.907403194,4.941278813,4.996730588,1.664576807,-0.508445435,-0.27541939,0.112411457,0.030836707,0.106992783,0.917898403,0.929862195,0.958002552,0.135721646,0.103412982,2.7911041,3.525401914,3.418492582,-0.622070823,-0.986510062,-0.611835191,0.353009216,-0.049784955,-0.048009217,0.956030154,0.942772774,0.898404616,1
0.484121523,0.116438573,5.002744809,4.956840747,5.136277274,0.017154978,-0.117257171,-0.44541601,0.060504838,-0.342430845,-0.167284645,0.960317415,0.944936388,0.958101435,0.344558835,0.043151234,2.709467034,3.545566823,3.969663025,-0.600384835,-0.710269888,-0.722737715,0.132863136,0.169813643,-0.041903298,0.924080285,0.933370944,0.954904123,0
0.110824078,0.223423578,4.76411242,4.80308501,4.955141757,-0.758993064,-0.326287119,-0.289625944,0.174304678,-0.270088717,-0.035450048,0.932181487,0.952825907,0.940854043,0.143423945,0.551581382,3.086102669,3.02269427,2.639016549,1.830660473,-0.072830402,1.225818153,-0.469833332,0.128396075,0.404089667,0.881119774,0.937072426,0.952885581,1
0.085586755,0.381076496,5.066045306,5.021840234,5.00536105,-1.009181519,0.667566588,0.032791107,0.139842621,-0.119909806,-0.190797395,0.943273791,0.94660031,0.944026333,0.282762714,0.08091673,1.903039432,2.698585832,2.552622377,-0.802406853,-0.145766296,-0.149712359,0.219006448,0.755704323,0.137431235,0.926317548,0.93266176,0.868391363,0
0.460834774,0.77452105,4.493102887,4.398879609,4.388341845,6.608025803,2.231473886,3.75612197,0.452859677,0.334494623,0.036629842,0.298990012,0.362201554,0.489907265,0.283779125,0.656548348,3.573353617,3.347160618,3.356267209,3.600764955,6.647212632,7.00588354,-0.302014065,0.921790534,-0.349698775,0.581492802,0.906775969,0.916266047,1
0.058054518,0.261253825,3.570217426,3.675322279,3.639476112,-0.738332124,-1.24432532,-0.259235566,0.238277059,-0.193055756,0.321535995,0.960806471,0.931000396,0.90838695,0.290992195,0.037886258,2.040394822,3.355619349,3.091532836,-0.542790056,-0.180290998,0.027631603,-0.144932545,0.330942879,0.330511187,0.943094697,0.954542982,0.963596835,0
0.119253738,0.232620603,3.23772347,3.727385583,3.440177968,0.276106975,-0.707990783,-0.392335838,-0.115432683,-0.130963707,0.361618679,0.866700942,0.962775678,0.945213814,0.066990666,0.360398491,3.748742576,3.829078017,3.709553515,1.868329731,-0.418845225,-0.018246868,-0.535506291,0.014648682,0.36764276,0.946723274,0.953999353,0.93901873,1
0.11603425,0.233186801,3.23617062,3.617230316,3.364400332,-0.451217872,-0.738850861,0.058426995,-0.297673521,-0.023312624,-0.256992633,0.878153666,0.960674437,0.89911311,0.416006317,0.091463482,2.885720954,3.781665284,3.118340164,-0.051353122,-0.144040632,-0.25813551,0.194272824,-0.262919842,0.275696014,0.964269704,0.953083921,0.9553684,0
0.191894907,0.133063435,4.576345553,4.800814877,4.858882892,-0.989614048,-0.102538184,-0.225430084,-0.151365416,0.556771951,-0.008037701,0.949020162,0.934960642,0.921606359,0.205456143,0.563497728,3.972869429,4.014214204,3.624416073,2.841869716,0.152424977,0.117090969,-0.730379011,-0.219207567,-0.170971313,0.904719313,0.940747516,0.960161873,1
0.539998746,0.066180834,4.500871593,4.790921057,5.052182362,-0.103361044,-0.049129284,-0.671191704,0.197424445,-0.000778342,-0.017334707,0.918371089,0.918096904,0.960420549,0.10348887,0.455642584,3.939200398,3.84123246,3.472383647,-0.883203024,-0.909824197,0.150136551,0.002920277,0.107541533,-0.344326531,0.933678528,0.961818832,0.924889219,0
0.239709461,0.601560458,4.763541277,4.531704849,4.609640519,2.669561746,-0.563785927,1.644305867,-1.0692874,-0.156883457,0.054080289,0.90874756,0.952771456,0.919132006,0.052197196,0.359360267,2.959075809,3.214831376,2.982338266,1.999048437,-0.251887637,-0.501444345,-0.896372957,-0.214555157,-0.184582128,0.823881294,0.886964735,0.91913986,1
0.080019281,0.3563809,4.525289025,4.331553922,4.656897464,-0.661467023,-0.255782227,-0.53830801,0.184742594,-0.135356605,-0.297812559,0.922545256,0.958717115,0.904738329,0.04858276,0.219976777,2.403188783,2.689004284,2.75324785,-0.94512234,-0.747394712,-0.11840231,-0.262848352,0.095666173,-0.53401323,0.92430471,0.910654105,0.92438328,0
0.346144564,0.720457633,4.394832382,4.211473289,4.122773105,4.218750222,3.136119943,5.050234876,0.030384771,0.126741403,0.621218092,0.662759629,0.849612092,0.907746995,0.348989051,0.680263034,3.960493277,3.751362547,3.603686608,3.340289778,4.315323785,2.442678442,-0.12238018,-0.09498915,-0.169933072,0.692194955,0.885001563,0.922672158,1
0.024336799,0.271155692,3.887782752,4.037077666,3.985193413,-0.767648162,-0.432864736,-0.461790438,-0.101691476,-0.265900868,-0.254638211,0.949636687,0.959388682,0.969757069,0.384447179,0.083064985,2.079495437,3.131604795,2.49020752,-0.357105172,-0.850102511,-0.066206654,0.436464145,0.076179895,0.269857454,0.915784784,0.950286305,0.93523396,0
0.453836791,0.77324233,4.844673841,4.716228837,4.616976077,2.036297534,4.051222994,6.57020029,-0.41495812,0.134658566,0.553854068,0.298212273,0.748597409,0.802562813,0.212132425,0.628863246,4.102057934,4.167287237,4.208174343,9.704346318,5.632955643,6.648324018,1.798066616,0.498255376,0.041000951,0.492737304,0.861462705,0.852173212,1
0.634024644,0.031576799,3.771660961,4.203478974,4.840704717,-0.600146836,-0.532184206,-0.178908822,0.09194041,0.227812248,0.196269222,0.949869556,0.953479246,0.954457258,0.160751251,0.103749121,2.744898625,3.428434531,3.458792962,0.017522042,-0.494887735,0.287434381,-0.277344898,0.215686032,-0.333803209,0.943569803,0.958502265,0.981143026,0
0.193744938,0.177906478,4.678318517,4.815595071,4.888307769,-1.12765949,-0.435463916,-0.375557763,-0.190390499,-0.231073122,0.033549654,0.933713244,0.965095403,0.946615479,0.331850175,0.708053758,3.774557876,3.596724017,3.520462389,4.105802096,4.107309491,5.196032441,0.215878161,0.121539764,0.30434089,0.615778254,0.938017245,0.942766367,1
0.260105504,0.235474413,4.72670331,4.573148659,4.896156491,-0.429119331,-0.251261245,-0.221666915,0.128332355,-0.075607044,0.164281489,0.951924531,0.928732566,0.951520027,0.211230158,0.060546992,2.557412821,3.559341351,3.51482539,-0.951546013,-0.173742699,-0.843984536,-0.150034888,-0.133158501,-0.007529894,0.930680984,0.951777196,0.97126127,0
0.283238847,0.636771074,4.264688388,3.978588829,4.00132649,4.646327196,0.150172231,0.781119318,-1.482274889,0.15966611,-0.055969317,0.853923016,0.921377058,0.961147779,0.138001886,0.16084315,2.754483919,3.298410177,3.041987111,-0.064687737,-0.568054567,0.161613589,-0.100515788,0.024842792,-0.299161553,0.966414442,0.94738881,0.948721855,1
0.013925304,0.279288713,3.644498534,3.926689765,3.799909721,-0.359985353,-0.853224171,0.07566264,-0.618798327,0.003393236,0.460536753,0.919835623,0.926295131,0.938296253,0.246357487,0.090565798,2.578725171,3.111360469,3.518155486,-0.872203602,-0.806391401,-0.459034597,0.359176233,-0.064456266,0.243723756,0.917350397,0.894459025,0.922342797,0
0.632897963,0.830184843,4.933430091,4.781373344,4.833146607,4.075397233,3.183393193,6.219486014,-0.041399112,0.829063448,0.742891448,0.270614499,0.47316624,0.445408747,0.512126656,0.758625753,3.873408462,3.904542467,3.863314555,3.907514949,7.969998728,3.20252926,-0.242913071,0.478826665,-0.415890445,0.228409898,0.783052804,0.829406872,1
0.110455513,0.50347209,4.071856096,3.647535431,3.835728958,-0.500564342,-0.645208843,-0.267425478,-0.092087902,-0.362054515,-0.426137594,0.936470933,0.963975601,0.91896939,0.186425238,0.088077937,2.484612854,3.263660797,3.219359592,-0.616167551,0.010331049,-0.783232506,0.097906756,-0.223231876,0.163778116,0.952360707,0.956164928,0.950533001,0
0.009786667,0.285676521,4.738867263,4.792184414,4.783072335,-0.440773453,-0.399656711,-0.764941903,-0.463350065,0.344316095,-0.311850984,0.970863495,0.955950683,0.921161794,0.063898814,0.47972972,3.289502655,3.800088772,3.528572364,6.06795291,1.10156606,3.757214049,-1.092793936,-0.319366371,0.385297267,0.628234913,0.934099304,0.916613453,1
0.029482044,0.329956992,4.742746861,4.725575462,4.736251022,-0.242680034,-0.04735543,-0.608210702,-0.26704936,0.409374019,0.010956656,0.965584341,0.967177016,0.932828984,0.141633881,0.113007868,2.328465516,2.961679454,2.853436446,-0.045205259,-0.303429274,-0.665783671,-0.289809592,-0.267459966,-0.42246945,0.946562688,0.954594334,0.927703656,0
0.025645468,0.414242418,3.857796241,3.761477872,4.025695453,3.221984951,3.985110161,-0.679608727,1.205973523,-1.374250615,-0.00117435,0.908875679,0.930513864,0.966765927,0.137866823,0.250802262,3.663729414,3.993153697,3.721901821,1.288928888,0.164849554,-0.696574146,-0.042567384,-0.704661608,-0.154979996,0.89800479,0.935648769,0.953100354,1
0.118530979,0.206814362,3.474479511,3.633075264,3.882775306,0.736811501,-0.681448635,0.31127879,-0.681265816,-0.003361159,0.849347961,0.94637119,0.920432064,0.95046347,0.236923605,0.113152915,2.919878345,3.680506292,3.297412351,-0.382857318,-0.435225964,0.217959181,0.102344954,0.051677193,-0.35575385,0.948011757,0.979305223,0.942780476,0
0.052487954,0.415799245,3.904602204,3.941927628,3.542110281,0.933482802,-0.690416308,0.735684917,0.606481448,0.109365665,0.299468067,0.92956229,0.918927961,0.90766918,0.06217173,0.357770936,2.856571861,2.996753561,2.820786139,1.280542717,-0.07906742,-0.169545178,-0.129191534,-0.234553345,0.018741399,0.910337883,0.951322886,0.952052825,1
0.286995612,0.672611911,4.436798867,3.867815489,3.9809103,-0.53010274,0.207600589,0.303884193,-0.198229359,-0.302519884,0.649681854,0.952705942,0.947196156,0.957799576,0.112793885,0.183261233,2.103999536,2.578160991,2.475586571,-0.961884427,0.591373896,0.492978861,-0.383212981,-0.839962755,-0.141214903,0.847965163,0.943067018,0.924273048,0
0.09778571,0.483648806,4.053721983,3.970435255,4.034236389,2.589373308,0.10580992,0.273693361,-0.981859632,0.184216529,0.640453078,0.916057113,0.923813587,0.930596982,0.309861171,0.647260669,3.627774743,3.550616302,3.443866115,5.024210347,4.373892513,3.184088858,0.774306998,-0.480265546,-0.649619543,0.3277283,0.675619999,0.820212418,1
0.106220408,0.1925589,3.340319298,3.489706233,3.648954005,-0.751627139,0.520139228,-0.480963817,-0.125406849,0.610423903,0.17111265,0.955614812,0.931975332,0.841542907,0.461816179,0.066219301,1.753209369,2.433917872,2.778005259,-0.247563322,-0.606800461,-0.521769454,-0.083306489,-0.115963164,0.457034157,0.925548343,0.935471069,0.944382082,0
0.307404589,0.700644903,4.946029677,5.037402168,5.066045306,5.1360281,1.103112144,1.410197981,0.538655532,0.144134987,-0.233288318,0.599419757,0.939521266,0.940059573,0.328102793,0.578460606,3.730948125,3.795763404,3.573700923,3.205043527,3.773165923,4.07432797,-0.305869278,0.253678675,0.245797454,0.653384671,0.788336382,0.912888925,1
0.345725004,0.11939065,4.77556972,5.1180991,4.715456607,-0.413243126,-0.536705519,1.516197174,0.104637402,-0.075650176,0.2550719,0.957004453,0.946531839,0.932337545,0.164929819,0.216678459,3.203584357,3.566267988,3.270585827,-0.109437407,-0.102759795,0.98934678,-0.335765886,0.384392395,-0.413740533,0.913718109,0.940758438,0.901249064,0
0.184193198,0.303693108,4.685114479,4.59077964,4.876714959,-0.692804321,0.186597737,-0.949481831,0.212144213,0.344335974,0.308409518,0.922925401,0.879418871,0.952206288,0.17356504,0.11695383,2.082080656,2.702820556,2.597737678,0.692936213,-1.007626485,-0.538416,-0.342065581,0.105071927,-0.301105888,0.923705301,0.879127433,0.943516832,1
0.14391414,0.274688174,4.34133618,4.505322335,4.34133618,-0.356165822,-0.816359877,0.006696284,0.179638305,-0.065991185,0.034049602,0.904450573,0.94727776,0.956991227,0.265391394,0.293362454,2.220055915,2.490628491,2.104218626,0.29554256,0.89466161,-0.106239063,-0.578289205,-0.592105631,0.439261431,0.916082874,0.923903066,0.954563762,0
0.144056341,0.53959347,4.703638761,4.515571772,4.478523208,1.059081654,0.632082857,0.033768346,-0.612017021,0.14153697,-0.084303969,0.948462865,0.942212994,0.945980305,0.052934051,0.302119851,2.435905843,2.55871261,2.530633249,-0.128781191,-0.351915029,-0.45022898,0.139313591,0.022603312,0.431740001,0.906042937,0.964022602,0.95262733,1
0.319993026,0.151363113,4.031981267,4.049452216,4.514397939,-0.166098333,-0.857394208,-0.086915579,0.036328311,-0.313846523,-0.183417025,0.953032308,0.893607316,0.915962548,0.117797992,0.178192964,2.082488039,2.527001893,2.358965417,-0.082337011,-0.267817668,-0.661490195,-0.031425826,-0.197698793,-0.006957211,0.952106875,0.939550979,0.919162285,0
0.505083429,0.789748608,5.114565609,5.089455962,5.066045306,3.083944147,2.684539876,2.686042128,0.018878216,-0.294682462,-0.094919431,0.39726842,0.897445307,0.937249788,0.245393098,0.641200057,4.34274513,4.131184974,4.157679249,6.832607829,6.66959664,6.162371104,-1.379809582,-0.292781772,-0.213355361,0.409228209,0.573350077,0.564878211,1
0.078836101,0.292315835,4.884909789,4.800814877,4.89092401,-0.653330554,-0.638486522,-0.625440571,-0.124558735,0.045808096,0.106171444,0.92116294,0.956945922,0.868584627,0.140176569,0.097142756,2.779668421,3.520874163,3.566087319,-0.638874401,-0.11665055,-0.824540109,0.175409181,-0.107680023,-0.139188373,0.890156944,0.950523618,0.957398308,0
