RUS_DOP,RUS_RV2T,RUS_EntropyZ,RUS_EntropyN,RUS_EntropyE,RUS_KurtosisZ,RUS_KurtosisN,RUS_KurtosisE,RUS_SkewZ,RUS_SkewN,RUS_SkewE,RUS_CDZ,RUS_CDN,RUS_CDE,BRR_DOP,BRR_RV2T,BRR_EntropyZ,BRR_EntropyN,BRR_EntropyE,BRR_KurtosisZ,BRR_KurtosisN,BRR_KurtosisE,BRR_SkewZ,BRR_SkewN,BRR_SkewE,BRR_CDZ,BRR_CDN,BRR_CDE,EsSismo
0.118271303,0.445524113,3.583683497,3.896236075,3.613905125,20.65161831,-0.516127209,0.417703774,3.382275226,0.10512925,-0.439595087,0.936266108,0.936948332,0.951107225,0.114057939,0.149038865,2.737309638,3.317073254,3.091763267,1.135183568,-0.691792231,-0.273937333,-0.474497875,-0.183150371,0.538429496,0.951344543,0.931541094,0.969350836,1
0.097312135,0.164896683,3.382741744,3.664464687,3.818272248,-0.414256063,-0.537976444,-0.203031462,-0.52854851,-0.283505756,-0.388131959,0.932875002,0.924702988,0.944410282,0.178734325,0.120716176,2.464438044,3.243494557,2.839075691,0.221354916,0.142460452,0.713298432,0.431684259,0.363232956,0.654929703,0.907474555,0.948841256,0.934899386,0
0.82455928,0.934720285,3.87436017,4.149445659,4.129892565,29.59275305,-0.108083121,-0.456612024,-4.809283689,-0.000488495,0.07027676,0.502155918,0.915254529,0.974055141,0.281773303,0.142083466,2.547778918,2.808950738,3.193776264,-0.180340839,-0.22882609,-0.694769778,-0.309894571,-0.296648516,-0.288920774,0.902235604,0.920959457,0.917676125,1
0.279771162,0.14330941,3.693178867,4.094920645,4.151369686,-0.303531397,-0.541360323,-0.821686804,0.310624923,0.056690218,-0.065133222,0.944926242,0.941646581,0.946319529,0.124572733,0.169885374,2.384008228,2.904643833,2.581778846,-0.85873154,-0.653876659,-0.805977169,0.06886729,-0.120232832,0.501393741,0.908855539,0.924458569,0.925461036,0
0.194287695,0.577354214,4.260920351,4.016830445,3.668703456,0.768531664,0.068898481,0.32242843,0.159218075,-0.230703648,-0.629033863,0.93139058,0.943220372,0.954003165,0.400174272,0.108637013,1.903827237,2.764837895,2.178542433,-0.479852924,-0.372790075,-1.084188367,-0.108288056,-0.004252918,0.158083143,0.927087855,0.930775167,0.943452675,1
0.313274585,0.090137278,3.595119282,4.42669445,3.964575564,-0.766234427,-0.762336994,-0.141016269,-0.221150759,0.028389056,-0.415669741,0.937876002,0.969116629,0.982262558,0.153266239,0.132420723,1.667296284,2.117270745,2.248910597,-0.241892772,-0.236032919,-1.051783874,-0.592264068,-0.616310688,-0.38551194,0.911138149,0.910423743,0.896967198,0
0.164403268,0.271236994,4.210800094,4.359715442,4.141354595,1.529080463,1.228065826,0.353586696,-0.424706592,-0.687250022,0.396590818,0.924156861,0.874012611,0.923063208,0.119861232,0.19249748,2.030223004,2.582647799,2.188225416,-0.672444702,-0.531389137,-0.899668792,-0.383594298,-0.224863746,-0.163004903,0.919273253,0.921536117,0.843014576,1
0.131428909,0.201580579,3.773701329,4.192331306,4.004119297,-0.765614891,-0.783199627,-0.307704826,-0.265904755,0.091370487,-0.20019993,0.91325409,0.940217516,0.943926228,0.114908126,0.249123396,2.14178723,2.368449084,2.208542806,0.127452612,-0.750065182,0.841799825,0.633970132,0.419325328,-1.07354102,0.92183045,0.949394429,0.910421987,0
0.117795002,0.484391711,4.194737522,4.146717857,4.245447943,12.71942018,-0.844847697,-0.48285652,-2.436678245,0.188584305,0.237022093,0.9365738,0.902677612,0.948719955,0.049191473,0.251511248,2.509626602,2.868508331,2.658459788,1.676511312,-0.561931845,-0.07849737,-1.067068688,0.138139077,-0.366873994,0.922483996,0.959752311,0.9279626,1
0.074715507,0.301713432,4.174233147,4.003257542,4.443955374,0.264248463,-0.251404509,-0.248687857,0.11356329,-0.034381514,-0.251824654,0.945467984,0.918831725,0.963733495,0.151189124,0.179524649,2.587827054,3.17680248,2.785515931,-0.933365447,-0.44608201,0.202849426,-0.185546414,0.10440836,0.265161751,0.909390357,0.963795055,0.929756869,0
0.608330092,0.850563781,3.196618322,3.370447158,3.502292638,46.52027361,-0.558750015,-0.711916874,-5.498380393,0.263314916,-0.157361687,0.725470766,0.956780058,0.937779964,0.12603736,0.312714926,3.491585333,3.850458387,3.658262442,6.360937429,0.663869604,-0.210719712,1.852758713,0.672741964,-0.130645086,0.954246192,0.952930685,0.969115153,1
0.206770534,0.256177071,3.327534173,3.110777489,3.700240921,-0.224182324,1.281521185,-0.041493991,-0.427577799,0.738664674,0.198641559,0.920693852,0.945495574,0.94738484,0.185529149,0.122581562,3.372321084,4.101474463,3.691577,0.144017731,-0.796686447,0.482650593,0.456858046,0.031606544,-0.012960824,0.942224032,0.965394085,0.961732742,0
0.181587982,0.573422276,4.791702797,4.807054134,4.779103211,10.37778381,0.249600105,-0.363342264,2.628234765,0.109567032,-0.417872006,0.878865092,0.910682542,0.936286697,0.367982016,0.721134258,3.111921171,3.623507761,3.433594101,34.80034805,0.404988727,2.396702898,2.814757259,-0.034597025,-0.607335573,0.765683926,0.968590527,0.943678183,1
0.046270191,0.234023578,4.728973443,4.85195142,4.883075288,0.428600571,-0.687389053,-0.66028737,0.047173935,-0.077085302,0.225014068,0.923489889,0.932311161,0.962243927,0.13420925,0.118437446,2.648667167,3.291417216,3.24982487,-0.813788416,-0.204144185,-0.040111066,-0.093481672,0.280777318,-0.122666923,0.935601349,0.916324323,0.963025471,0
0.96995999,0.985658577,4.192377863,4.191470123,4.213897952,42.97524397,2.370522323,0.360347995,-5.516663907,-0.291739836,0.342087914,0.395966291,0.94140814,0.941434669,0.863605476,0.911826281,2.387586393,2.58447161,2.778232595,37.51888257,0.218993736,9.864478054,4.55172749,0.424915254,-0.24378504,0.182799328,0.897194977,0.943986216,1
0.106131227,0.355996425,4.050369466,3.823148392,4.131412505,-0.115718376,-0.96752161,-0.449250971,-0.680280811,-0.132798956,-0.344646835,0.948153967,0.899276562,0.926084603,0.414920241,0.198839237,2.539050719,3.239224883,2.328381122,-0.224021392,-0.24211962,0.210143964,-0.726645746,0.313014434,-0.209586457,0.83468225,0.926237889,0.957535418,0
0.179841166,0.413151211,4.690693068,4.652291621,4.56508934,-0.326306495,-0.404552851,0.529737612,-0.292128641,-0.116217811,0.256777361,0.929354811,0.939962008,0.954206108,0.165132072,0.289170226,3.446921965,3.9274065,3.622871613,9.109736635,-0.53768852,0.335764919,-1.720349214,-0.257585566,-0.340516082,0.942048027,0.967271819,0.956527043,1
0.101755663,0.204218329,4.151955068,4.506684728,4.459427783,0.080973174,-0.356867953,-0.497185081,0.281982456,0.119290835,0.283311326,0.853799539,0.952232604,0.943217392,0.239750968,0.126677137,3.131737739,3.560824964,3.712853033,-0.585073996,-0.287238115,-0.61583036,0.304144543,-0.368500865,-0.336544655,0.938137202,0.929898434,0.957239336,0
0.316316897,0.631830476,4.619623864,4.56339986,4.627392571,21.60774652,-0.83375863,-0.686800451,-3.561829245,-0.136338642,0.011803245,0.89882467,0.93309449,0.9257376,0.034437535,0.312730336,3.055947281,3.341888817,3.057635357,1.680674867,-0.325610884,-0.209817534,0.246449168,-0.290653298,-0.183582462,0.902726695,0.910334069,0.945539686,1
0.106859768,0.363437288,4.655980214,4.657959735,4.593652462,-0.431512747,-0.750878136,-0.358608156,-0.159520335,0.395296235,0.169843529,0.953260153,0.965410079,0.919346702,0.194115216,0.071628111,2.675990916,3.568501829,3.55501661,-0.571533254,-0.004161913,-0.547448591,-0.265719908,0.020895547,0.192514282,0.925955639,0.940014804,0.95696709,0
0.066537044,0.424175065,4.41588338,4.355634756,4.240036411,0.307735895,-0.254805952,-0.424122983,0.531821625,-0.274831105,0.540089737,0.942906367,0.949196475,0.943973417,0.218175874,0.224638494,2.316798751,2.573915944,2.496672348,-0.532034339,1.09499068,-0.257051995,-0.223838407,0.435107694,-0.642425182,0.940606957,0.952820857,0.931283909,1
0.132707106,0.236950561,4.163935813,4.396473393,4.336875929,0.542685041,-0.301694188,-1.082266857,0.043164889,0.533948536,0.031327514,0.924017154,0.955078057,0.92289019,0.198925123,0.086968516,1.924780909,2.672964925,2.826911749,0.241676901,0.081402481,-0.945100071,0.776077225,0.215676996,-0.267472579,0.939855064,0.957260771,0.940148129,0
0.109299821,0.130642641,4.068772677,4.605559834,4.439550618,0.902066569,0.026564859,-0.45784905,-0.160655719,0.605952079,-0.286594776,0.93748777,0.952671777,0.922354553,0.143378018,0.128277421,2.633379673,3.248916891,3.217039941,1.011254396,-0.615879285,-0.395618588,0.645551497,-0.053119856,-0.494344534,0.9637874,0.940499014,0.934309232,1
0.263766011,0.094171825,4.447544932,4.765240267,4.970703691,-0.329599961,-0.613348096,-0.676586712,0.415293684,-0.062929626,0.390075347,0.919097366,0.94635057,0.939422255,0.179419152,0.141153279,2.675486375,3.303140763,3.099475314,-0.244974643,-0.361256664,-0.407240963,-0.266352572,0.021212282,-0.176724256,0.948023372,0.92920555,0.937950675,0
0.041492531,0.213665798,3.149038845,3.735468686,3.669037037,17.47933137,-0.20226579,-0.025987368,-3.065111208,-0.137134274,0.151200249,0.897459071,0.929100382,0.963442556,0.234186518,0.164206297,2.621323586,3.211277643,2.776502744,-0.490611643,-0.627114076,-0.824404011,0.0535738,-0.135803897,-0.010832255,0.93212922,0.888107579,0.955226602,1
0.274663622,0.109331884,3.290596972,4.09390436,3.835050983,1.302312042,-0.60831327,-0.695951672,-1.033212561,-0.0831257,-0.033641269,0.916198442,0.939237395,0.929464234,0.184359855,0.072964728,2.055271715,2.965151471,2.84668571,-0.481368955,-1.11250731,-0.711140122,0.369954065,0.11155415,0.312991278,0.934177317,0.955718656,0.925907203,0
0.1188695,0.512446811,4.688994077,4.562707645,4.53693733,4.252327851,0.613218227,-0.388499012,1.196582921,-0.278070078,-0.555427451,0.936585799,0.94104705,0.910033211,0.147427127,0.183174058,2.005546871,2.441172621,2.323556938,2.585913215,-0.467422908,-0.171198824,-0.534434249,-0.815892192,0.09883094,0.917141438,0.899953764,0.95579296,1
0.073099863,0.366039933,4.674649516,4.770472749,4.546775655,-0.367107481,-0.525803287,-0.216533281,-0.031363058,0.1526732,-0.044238184,0.865782615,0.931274242,0.951041663,0.42258466,0.093741826,1.827494546,2.732848237,1.977235823,-0.300321458,-0.673559389,-0.63436853,-0.254512093,0.378032743,-0.157772887,0.946061584,0.892584661,0.926845146,0
0.171490957,0.55092124,4.773088989,4.626789882,4.533403839,-0.209657975,-0.507690006,-0.49315308,-0.124984578,0.077068638,-0.339482188,0.903936102,0.938080329,0.945715079,0.176756015,0.152223611,3.097151894,3.745057654,3.850765734,6.313229592,0.299423292,-1.039491024,-1.97179619,-0.587852714,-0.336646167,0.902088985,0.953108691,0.950475915,1
0.940569138,0.010047485,3.540550977,4.933430091,3.674439059,-0.736482452,-0.501651894,-0.808010262,0.106914414,0.046426393,-0.229202315,0.862289151,0.944404892,0.95452096,0.357233108,0.108040439,2.808047727,3.260120105,3.68747958,0.103531535,-0.276530694,-0.837575649,0.06722111,-0.178187884,-0.028853694,0.919171104,0.947929304,0.92781936,0
0.118562672,0.155264065,5.017525003,5.128428552,5.089455962,-0.769022219,-0.108877413,0.209328105,0.043062553,0.431516886,-0.713589221,0.93606725,0.928589547,0.956641874,0.92786006,0.961546791,2.808740899,3.126367334,3.120185483,28.82394936,8.971973763,6.151401672,4.110189069,-1.339800769,-0.274896179,0.037688609,0.928722626,0.952744893,1
0.41684982,0.112107495,5.110250377,5.115482859,5.261043767,0.009640427,-0.210621522,-0.79388049,-0.121774476,-0.257494032,0.237745866,0.952937487,0.939231283,0.941402042,0.687813653,0.054554395,2.610864234,3.82953817,2.706151112,-0.587153693,-0.75369942,-0.701314047,0.199236972,0.117278905,0.097375505,0.902416399,0.924643049,0.948365475,0
0.885400561,0.956339852,4.456901067,4.461262283,4.683069381,31.49142843,-0.479878188,-0.816330874,5.280108285,0.165958595,-0.04116754,0.415876809,0.930785515,0.942430046,0.173984117,0.45607901,3.139981845,3.759577023,3.902587466,17.39146714,-0.3335933,-0.562304273,4.036065096,0.115957488,0.343724419,0.836004919,0.962208332,0.910162391,1
0.210918277,0.186340996,4.570757454,4.799551519,4.721461318,-0.56315756,-0.49176466,-0.289795908,0.243339924,0.038423403,-0.027514909,0.952128987,0.914568081,0.926375805,0.439084048,0.027971427,3.264397783,4.466930398,4.087957627,-0.080741476,-0.807159691,-0.715104633,-0.042828603,0.223118501,-0.12835136,0.968992467,0.929030486,0.937057354,0
0.214257594,0.284679752,4.152231441,4.179676226,4.20927767,-0.598041272,-0.396335548,-0.834761814,0.213130766,0.160605019,0.149285,0.949531888,0.899718482,0.939451755,0.082842543,0.183253503,2.275717973,2.561633131,2.763833173,2.320798567,0.3106301,-0.219069403,1.053071519,0.748079409,-0.209503163,0.913452548,0.942308154,0.903094388,1
0.298716376,0.49012401,4.757962688,4.777058113,4.274001555,-1.110848625,-0.948821751,-0.653577302,-0.016083107,0.133048844,0.07553043,0.971102139,0.950271053,0.953003176,0.368902392,0.043358465,2.158525817,2.942744189,3.348731378,0.122549874,-0.316659904,0.42922736,0.068377551,-0.118151161,-0.216441536,0.923115847,0.961339389,0.940533359,0
0.055849642,0.4717723,4.293943725,4.112542116,3.935175207,-0.062401893,-1.119461809,-0.421372945,-0.30703763,-0.152281227,-0.314184855,0.949486514,0.946685359,0.942995357,0.258192946,0.078720122,1.958060002,2.703338066,2.869058083,-0.456898532,-0.056751987,-0.802966005,-0.618602678,-0.254435867,0.359596178,0.932504012,0.888413002,0.917496064,1
0.129134881,0.191940603,3.850685718,4.173783076,4.000585806,-0.736993748,-0.026511154,-0.076747383,-0.084884668,-0.179861058,-0.227883144,0.923208212,0.946510342,0.934624071,0.037905139,0.292931447,2.510592886,2.493563874,2.600443792,-0.38356782,-0.87755047,-0.482471478,0.121349638,0.375844901,-0.280992759,0.930497229,0.937261664,0.941303783,0
0.114648726,0.223607488,4.472453491,4.372089992,4.682062606,-0.889988026,2.260154839,0.210056366,-0.113823927,0.091860919,-0.108192555,0.919074237,0.945350857,0.943721149,0.171135749,0.127493722,2.785614614,3.355178881,3.346925641,-0.388068878,-0.447648918,0.052813359,0.357832337,-0.133780648,-0.540026365,0.962519921,0.918779891,0.97291902,1
0.11746184,0.257099651,4.546003425,4.674438919,4.60237245,-0.977324532,0.285934829,-0.024148435,-0.013299498,-0.166450556,-0.259940175,0.903708249,0.953336852,0.932585,0.135859412,0.123182034,2.664579709,3.308077093,3.193894876,0.006046715,-0.06676339,-0.765570455,0.096776683,0.293249174,-0.047354291,0.96061747,0.962139132,0.964998033,0
0.452612262,0.768722378,4.852958196,4.336795913,4.854567661,25.49876117,0.213086256,-1.282936713,-3.64688163,0.214830824,-0.114762628,0.911884866,0.954170603,0.941585105,0.112117673,0.386469048,3.003800241,3.595857731,3.392985291,15.04984524,-0.824456891,-0.162627141,3.412993627,0.087624813,0.56638873,0.863790386,0.942711891,0.935613591,1
0.068564144,0.344465819,4.568632341,4.468830475,4.573148659,-0.836964592,1.198216673,-0.238733682,-0.125205862,-0.655342351,0.436711066,0.961953257,0.951878452,0.958249263,0.09904205,0.15178511,3.089438783,3.44118226,3.65771582,-0.344311301,0.193947536,-0.111065261,-0.16925196,0.592988925,0.196111578,0.933733552,0.924005108,0.987066414,0
0.025099789,0.303276197,4.666936304,4.59989172,4.657388592,-0.540217584,-0.271081122,-0.369523037,-0.173716197,0.044310343,0.265744862,0.949924565,0.910198881,0.933193744,0.221984973,0.083681074,2.698331924,3.449944678,3.416100609,0.000623599,0.325313131,0.172300074,0.244307051,0.318962704,-0.303217592,0.935073835,0.909614389,0.934031318,1
0.18284858,0.241738875,4.360061549,4.424368821,4.510743377,-0.717758548,0.133354948,-0.049177418,-0.047559886,-0.16006766,-0.02632174,0.91475978,0.941805777,0.933773334,0.181793541,0.097638097,2.66498843,3.206534981,3.518347985,0.356469572,0.233340873,-0.186464197,0.646901118,0.13671696,0.058055519,0.925503306,0.944063375,0.961568706,0
0.205721818,0.622337328,3.970628545,3.983673473,4.000271245,15.29980885,-0.455131464,-0.404958227,3.04888945,-0.020255422,0.296054415,0.920841664,0.957263822,0.91780594,0.226419906,0.541114324,2.298699438,3.064917735,2.945502638,24.33627815,-0.602758972,1.431476699,4.763411258,-0.215149133,0.601938537,0.831721969,0.942737268,0.95918093,1
0.059107334,0.289731813,4.248910928,4.408146219,4.260549723,-0.648407485,-1.023291572,-0.96381094,-0.165827539,0.119221734,-0.142987536,0.926722175,0.969890141,0.953499627,0.190764378,0.125203253,2.309570317,2.962303146,2.755802481,-0.49033371,-0.678124769,-0.35898168,-0.245206628,-0.033401342,-0.321540564,0.936496389,0.95349026,0.940996122,0
0.140703929,0.437049381,4.446828197,4.388223069,4.361694963,-0.547994755,-0.054240623,-0.646926962,0.169458294,-0.058899004,0.002116307,0.951808634,0.96511415,0.93232466,0.076829411,0.234216969,2.937487152,3.360265011,3.171276929,1.819613013,-0.386953439,-0.218705013,0.156283941,0.305436376,0.253589285,0.9310757,0.940482912,0.938375549,1
0.151274388,0.196912221,4.279991256,4.424424316,4.496130239,-0.620832703,-0.683696855,-0.824497321,0.144205691,0.220432444,0.251168771,0.956063825,0.958238415,0.913430399,0.179872562,0.092641656,2.526058389,3.274720676,3.158852613,0.075224928,0.876606534,-0.495802921,0.083106808,-0.718691252,0.312283222,0.948694528,0.949881858,0.953335469,0
0.360849703,0.722240338,4.382699975,4.284967155,3.967601193,8.116172852,-0.565204668,0.687332724,-0.694833278,0.168693391,-0.255363852,0.885537019,0.950503034,0.916037754,0.253885239,0.167437308,2.90090213,3.411925128,3.294436086,1.498876287,1.426581872,2.350028534,-0.615350698,-0.576499032,-0.237061393,0.860421005,0.954175918,0.933748534,1
0.083665841,0.328346156,4.216804805,4.318061034,4.010359126,-0.550370129,-0.903613132,-0.729807459,0.267806396,-0.110560436,0.403876238,0.954154258,0.935555906,0.961020338,0.215934363,0.054707854,2.513350793,3.560546918,3.444898472,-0.583582346,-0.677671136,-0.50506117,-0.364441712,-0.087109461,0.142375328,0.941614427,0.956939682,0.939132075,0
0.030005686,0.35454109,4.336764367,4.267706231,4.287839978,1.580382743,0.658921594,-0.978213107,-0.447199051,0.549721925,0.109381266,0.915305978,0.88526471,0.960331591,0.191191629,0.550773958,3.472881314,3.950279472,3.623905205,25.9765987,-0.956860955,-0.591159217,-4.373272799,-0.381383792,0.197862097,0.838050384,0.93515562,0.936113945,1
0.057458691,0.301387979,4.210991671,4.400442517,4.388278564,0.340091561,-0.461398811,-0.552492889,0.685762791,-0.114918,-0.064531068,0.930766257,0.955926973,0.969055907,0.223803581,0.126556793,3.307450992,3.629280211,3.863108738,-0.692458354,0.267794238,-0.959282968,0.202014135,-0.014573251,0.097948168,0.93393715,0.954494824,0.900201719,0
0.140189757,0.163064697,4.155403814,4.365092943,4.538636321,-0.200053857,-0.370861651,-0.152667068,-0.238122785,-0.197894824,0.228162331,0.948491424,0.931505366,0.955298319,0.433837076,0.703182579,2.780272121,3.084344959,2.903461666,20.96839306,0.556064494,5.206648944,-4.07281317,0.539183776,-1.185799,0.788908553,0.948895767,0.950770622,1
0.105602093,0.150377612,4.09083045,4.375768503,4.424368821,0.247421475,0.53090468,-0.587507109,-0.273821402,-0.851293279,-0.015632092,0.90936287,0.942758306,0.931600149,0.193669034,0.138454569,2.520878102,3.207719094,2.818729559,-0.711949861,-0.009583415,-0.560640207,-0.047414417,0.059882633,-0.351001566,0.948625511,0.933046275,0.941763699,0
0.067784472,0.438663936,4.507601978,4.571885302,4.405507942,2.528150183,-0.045551617,-0.113094402,-1.197143164,0.128007,0.698468723,0.870354389,0.94904022,0.929234302,0.09734788,0.414544602,2.810020572,3.121266417,2.856787156,10.79476767,-0.074683866,0.334411498,2.612836834,-0.128631769,0.139685959,0.895550511,0.94272329,0.956050728,1
0.069286665,0.501227221,4.534892233,4.380253275,4.290064126,-0.457309004,-0.020886118,0.235860637,-0.451747264,0.353973981,-0.286993664,0.889691535,0.931176267,0.915874673,0.316050651,0.245630181,3.466346377,2.894234792,3.96959802,0.453367412,-0.698592592,-0.99121277,0.074867693,0.073250478,0.02396686,0.934335248,0.911545425,0.949671394,0
0.151832595,0.17092469,4.442111364,4.778757103,4.81467782,1.483172105,-0.339060826,-0.205385325,-1.02023435,-0.276338338,-0.640359362,0.930895333,0.931887635,0.966250843,0.946659697,0.86732384,2.422599074,2.805358867,2.714169726,31.29103696,31.57481358,0.251882909,5.490442816,-5.321593851,-0.178761543,0.073303996,0.816262968,0.911691205,1
0.134749666,0.14147758,4.668635295,4.878760057,4.906621454,0.231747645,0.447565834,-0.364907684,0.196571279,-0.573906128,-0.254634235,0.959633947,0.935757945,0.961126999,0.113945391,0.152622261,2.423183672,2.972196335,2.957018045,-0.643033768,0.03877078,-0.951376782,-0.354278089,0.493993388,-0.358653155,0.883993609,0.942718394,0.930896776,0
0.52201807,0.813204779,4.707462865,4.812061579,4.702510914,30.20083833,-0.653957224,-0.064168114,-2.697918209,0.280323371,0.255992271,0.850713154,0.941045341,0.930094991,0.137983952,0.500999762,2.625613495,2.967437281,3.059901234,18.70074807,-0.308662448,-0.595816821,-3.393981101,0.349496046,-0.243128539,0.866054968,0.93370081,0.959413245,1
0.127181413,0.528664475,4.458164425,4.274894285,4.301913519,0.764065913,-0.484977717,-0.709363653,0.475153812,0.429082271,-0.142176187,0.934540967,0.926804323,0.926219173,0.286526752,0.090456693,2.53221581,3.460867847,2.965545417,-0.859780841,-0.516973213,0.805339159,0.119667923,0.168941736,-0.176839351,0.933750801,0.952886676,0.893831422,0
0.15261099,0.360415205,4.35526943,4.332705718,4.05419357,-0.465502908,0.035663306,-0.191039615,0.117177417,-0.284985787,-0.12429572,0.892266429,0.950422147,0.90388846,0.128087011,0.129130066,2.353872572,2.826203368,2.960775835,-0.320796155,-0.43922347,-0.169445986,0.286565972,-0.049862852,-0.090747237,0.922433182,0.935862708,0.926207915,1
0.415661785,0.113167308,3.901611665,4.57421093,3.963046114,-0.460965166,-0.390960968,-0.338642857,-0.169000238,0.240366744,-0.135191333,0.926330943,0.967663229,0.941480352,0.104541312,0.175780862,2.627130923,2.88928647,3.11763925,-0.812026387,-0.666843907,-0.081545069,0.196931897,0.255842507,0.103338533,0.912256606,0.948809933,0.93932515,0
0.123938871,0.490694791,4.615799761,4.698977423,4.727184927,16.5340812,-0.798389598,-1.003144889,-2.843167985,0.016463025,0.008923631,0.928652486,0.942387153,0.941001433,0.192181342,0.294192744,2.833679135,3.030585705,2.846805489,2.261363138,0.496855426,-0.472798874,-0.282123301,-0.437125041,0.538278197,0.93838883,0.924012683,0.938408567,1
0.058647285,0.381769473,4.524862902,4.348669826,4.577955018,-0.22494792,-0.076671432,-0.721998958,0.28279694,0.391655027,-0.19083682,0.93275682,0.937611114,0.968285839,0.126363415,0.125613666,2.393762073,2.926951252,2.974876463,0.234310815,1.616778113,-0.240697877,0.111283418,-0.448382676,-0.033903246,0.95649862,0.917503897,0.947685256,0
0.104799795,0.305118181,4.520893779,4.47881382,4.47788706,-0.654605227,-0.960555211,-1.054079396,-0.244348394,0.151051925,-0.077531045,0.942877394,0.972382991,0.919962781,0.10803624,0.483317706,2.915394953,3.157519358,2.833704484,12.21699317,-0.697669817,1.258787599,2.888879346,-0.164768883,1.088126257,0.936767483,0.967541002,0.909563853,1
0.283064783,0.676517808,4.797852529,4.208014312,4.553852147,-0.064060408,0.051914429,-0.615892258,-0.029575667,-0.540528059,0.180879762,0.955863754,0.919112069,0.943385727,0.170678881,0.096842641,2.768615417,3.446912883,3.485480527,1.311548314,-0.038303396,0.546045239,0.427180816,-0.170965166,-0.196322324,0.961206345,0.937227955,0.925044824,0
0.360102843,0.098851377,3.164511661,3.831347951,3.407246914,-0.502624555,0.216346606,-0.058086142,-0.241253681,-0.826330896,0.654725259,0.937527174,0.847572338,0.92539635,0.146462569,0.102264206,2.286972821,2.951152099,2.945285754,-0.898480173,0.318096559,-0.923512263,0.306436071,-0.956768728,0.019547595,0.943855101,0.930119646,0.939118166,1
0.110578984,0.153518032,2.933897699,3.490435021,3.532712286,1.052648839,-0.320312112,-0.48931091,-0.94503026,0.44611577,-0.153475768,0.932011093,0.913709235,0.948058541,0.125352042,0.159969859,2.57301796,3.167835221,2.981667092,-1.168350809,0.27862175,-0.362708106,-0.303621951,-0.090083309,-0.24346677,0.90726588,0.935260228,0.934255543,0
0.06969777,0.483470447,4.226318487,4.011822999,3.984893091,-0.279925305,-0.250846802,-0.475880221,0.483645462,0.390043541,-0.357583073,0.923206791,0.942048477,0.949497327,0.118839306,0.418631309,2.694194241,2.91447695,2.851163397,14.42189365,-0.367405133,-0.186253689,-2.735688372,-0.261312044,-0.297809733,0.925073019,0.939337972,0.906803372,1
0.333920571,0.420314835,4.637947059,3.892814146,4.710570233,-1.324122825,-0.322235564,-0.448602158,-0.164227898,-0.165622271,-0.118841047,0.942498019,0.919176408,0.925513329,0.163611979,0.153839929,2.606669587,2.998019057,3.153533522,-0.647253151,-0.792977223,-0.513922327,-0.257066193,-0.011259719,-0.327609902,0.932679143,0.939066826,0.934849021,0
0.033904839,0.442420835,4.654080136,4.617844859,4.678183007,5.466866501,-0.472373697,-0.402183359,1.422388624,-0.046637479,0.229934793,0.905369598,0.947228148,0.954811179,0.204995876,0.514774317,2.565789659,3.019159623,2.811627341,16.18266699,-0.326209219,1.268089656,3.271307041,-0.004084836,0.764016392,0.89285222,0.968060437,0.939543702,1
0.150195498,0.162572157,4.403920513,4.747062093,4.81297883,-0.027649197,-0.507696919,-1.064777414,0.290227343,-0.061965142,-0.028224583,0.91708892,0.958138661,0.920404029,0.152705494,0.08321587,2.043076623,2.86809591,2.831055958,-0.467680682,-0.612928701,-0.397686229,0.176584827,-0.267209294,-0.212494559,0.977444213,0.966449651,0.96282213,0
0.960238977,0.928439413,4.75669933,4.792475027,4.511571102,26.72749737,26.51905659,27.51616191,-5.189107681,-5.139606745,-5.256123624,0.013556436,0.624854375,0.41169208,0.930432155,0.847310378,3.276192408,3.738693654,3.84839905,21.53204605,37.75337583,22.69196338,4.561250999,5.947584243,4.678513771,0.022164138,0.571707065,0.593045968,1
0.147234785,0.281181692,4.545221685,4.603635808,4.566016101,-0.550910767,-0.018819208,-0.562735801,0.346899952,0.559733047,0.341215497,0.913264918,0.923285667,0.92711716,0.329758916,0.056189401,3.03320231,4.097841937,3.673343331,-0.355857672,-0.237275445,0.503853622,0.155736619,0.364134021,-0.106708933,0.96390569,0.945168584,0.940481121,0
0.065414551,0.45732202,3.765326339,3.474358439,3.736563274,-0.068000257,0.188648183,-0.478619854,0.163719508,-0.126762801,-0.03899593,0.93463468,0.942664198,0.916100891,0.943941473,0.932911156,2.792328243,3.249143197,2.979226293,30.14435905,22.46318244,21.0295521,5.208980588,3.659426923,3.302255381,0.034387386,0.909323724,0.904808464,1
0.066157089,0.351495358,3.604843133,3.425316066,3.664615546,-0.762858248,0.41554497,-0.221108408,-0.083093206,-0.781484769,0.267523481,0.782460277,0.90605466,0.872356907,0.062649702,0.24475629,2.668504173,3.15107387,2.873866057,-1.324481303,-0.265463243,-0.209384712,0.162002265,-0.049574723,0.318559658,0.902883585,0.949073471,0.934250725,0
0.631292642,0.858397966,4.471536241,4.569985224,4.649764905,35.85850177,-0.175886775,-0.70042682,-2.545277171,-0.041306754,-0.221183327,0.733221749,0.935756979,0.91316842,0.721860585,0.862561443,2.515714737,2.758446404,2.464324123,33.93594927,-0.317977418,9.546194432,3.750841932,-0.779549311,-1.263077761,0.542062525,0.927852322,0.898724236,1
