BRR_DOP,BRR_RV2T,BRR_EntropyZ,BRR_EntropyN,BRR_EntropyE,BRR_KurtosisZ,BRR_KurtosisN,BRR_KurtosisE,BRR_SkewZ,BRR_SkewN,BRR_SkewE,BRR_CDZ,BRR_CDN,BRR_CDE,EsSismo
0.154865638,0.57709399,3.365837064,3.099893037,2.951737878,2.42484513,0.63684732,2.153049859,-0.013457902,0.655444533,-0.806815949,0.874450478,0.938539402,0.948687177,1
0.261058114,0.19139207,2.514148422,3.013258229,2.64044376,0.887601491,-0.64707221,1.216084742,0.813237573,0.249646902,-1.064897678,0.897174264,0.918560575,0.827195263,0
0.637143209,0.661382734,3.762041822,3.765457493,3.976802798,3.579684966,6.748287049,4.219005806,0.385205079,-0.747287189,0.672917406,0.275868342,0.625013515,0.689748246,1
0.21916871,0.09484527,2.072709293,2.712544472,2.847386995,-1.005450089,-0.37762123,-0.210489276,0.135573389,0.424883967,-0.051309197,0.96197146,0.904213434,0.94415718,0
0.121683775,0.359646226,2.532128284,2.39627491,2.656432161,0.971179018,-0.415950505,-0.668360655,0.119635786,0.655651529,-0.19160388,0.856065982,0.918015861,0.932761403,1
0.347095288,0.123655175,2.058842694,2.249639568,2.729736782,0.755559215,1.111842698,-1.010797597,-0.774564568,0.77966226,0.397708087,0.892141147,0.949508778,0.760515416,0
0.138001886,0.16084315,2.754483919,3.298410177,3.041987111,-0.064687737,-0.568054567,0.161613589,-0.100515788,0.024842792,-0.299161553,0.966414442,0.94738881,0.948721855,1
0.246357487,0.090565798,2.578725171,3.111360469,3.518155486,-0.872203602,-0.806391401,-0.459034597,0.359176233,-0.064456266,0.243723756,0.917350397,0.894459025,0.922342797,0
0.14478017,0.502368689,3.739856918,3.859379461,3.531415564,3.312804338,0.016957579,0.650597238,-0.671672336,0.354432884,-0.349568503,0.881710749,0.965849922,0.930694012,1
0.193661464,0.072037211,3.033158843,3.874442482,3.704009279,-0.040527196,-0.021540965,-0.386352001,0.24556279,-0.200196976,-0.312798411,0.966131019,0.922669082,0.941277814,0
0.118776404,0.399654807,3.276148108,3.440017937,3.242841352,3.93470028,-0.8502004,-0.326622982,0.714748038,-0.151126123,-0.524226365,0.926753259,0.947631403,0.920529193,1
0.178524281,0.087133116,2.73237183,3.575222576,3.372917858,0.124588954,-0.295391307,-0.387439427,-0.328728024,0.152289918,0.243691643,0.959520423,0.942578817,0.964980442,0
0.392484821,0.705035214,3.964482423,3.798961297,3.945339848,5.423389538,3.122599161,4.216142823,-0.379811831,-0.082455688,-0.00456145,0.447880268,0.860668609,0.888433616,1
0.107216204,0.166067772,2.261630155,2.712634682,2.785123069,-0.928517733,-0.852060023,-0.29008865,-0.332406452,-0.090924444,0.191677095,0.896985682,0.946970415,0.955730956,0
0.152124511,0.297766295,3.054255694,3.070906797,3.135841417,0.159120565,-0.654368449,0.700307409,-0.298465103,0.361973053,0.149347831,0.9478045,0.963117845,0.94461592,1
0.0706725,0.236050536,2.698728831,3.03134381,2.668275154,-0.290578436,-0.875560139,0.838426396,-0.543331253,-0.130140521,0.268010497,0.946044261,0.930057388,0.910056061,0
0.144072066,0.493086575,3.367711084,3.3150546,3.06764477,2.797197238,-0.822662199,-0.312573277,0.203909218,0.162378544,-0.512160587,0.922491937,0.916450577,0.952336022,1
0.09357589,0.146312076,2.367087611,2.958523536,2.795266932,-0.522321105,-0.331199917,-0.998626863,-0.107895073,-0.119775955,-0.140685261,0.924906574,0.952929774,0.939059787,0
0.604137304,0.828449995,3.817229815,3.741831569,3.918274147,4.410828111,3.009671483,3.516034992,0.722694019,0.418226394,-0.316982181,0.293879154,0.495921408,0.37100987,1
0.218629079,0.064980033,1.824219395,2.753454049,2.430625303,-0.764186731,-0.595509206,-1.213850464,0.078832779,0.619539006,-0.308222233,0.932220011,0.858306028,0.790678134,0
0.166627978,0.561828403,3.124628601,3.131918713,3.003930638,5.909828866,4.579135821,5.896260491,0.847329832,1.332387129,-0.865417378,0.688378029,0.908519117,0.839400808,1
0.08628944,0.190444428,2.192475752,2.534246966,2.581156846,-0.912416189,-0.317390303,-0.90424359,-0.089860573,-0.002616966,0.266762455,0.90068999,0.957581182,0.937938648,0
0.205235694,0.544111289,3.545592726,3.465497102,3.615659183,4.729693232,3.405663316,1.975537226,-0.229821125,0.671604978,-0.121964904,0.647292025,0.867499395,0.906045218,1
0.169750655,0.150289321,2.206936195,2.860540469,2.512012902,0.706515948,-0.474887275,-0.99064035,-0.596366238,-0.120617034,0.257265293,0.900195903,0.938227251,0.949845096,0
0.181505699,0.479297859,3.483215069,3.336193431,3.239834354,0.944597285,-0.351349164,0.08009295,-0.015382126,0.149847663,0.441157737,0.904938663,0.915405168,0.960723663,1
0.19379478,0.065373097,2.366379272,3.250121177,3.285144434,-0.591298319,0.78199856,-0.277513571,0.17573702,-0.146325803,-0.122468736,0.947690036,0.955784641,0.952627287,0
0.159676706,0.586227063,3.799655424,3.787368114,3.473433403,4.955863773,3.401057514,5.183670256,0.812636583,-0.171574716,0.045457589,0.754145977,0.915953631,0.870882605,1
0.305532517,0.08387216,2.342534823,3.287733881,2.902511922,0.431681645,0.12435149,-0.793529516,0.576610616,-0.218169038,-0.227862018,0.954332907,0.936086948,0.935340015,0
0.223759046,0.643727833,3.67629964,3.450378313,3.473427354,5.929247094,5.786631491,7.00582836,1.172192824,0.402247489,0.152530012,0.380566993,0.495718144,0.573847605,1
0.156906871,0.270729026,2.776999865,3.024225376,2.774958949,-0.406532238,-0.494577173,0.340152207,0.49764592,-0.039516275,-0.227980551,0.949277322,0.921995593,0.938355413,0
0.035158031,0.368649206,2.581771439,2.324731065,2.596983276,0.182392247,-0.461346828,-0.325614743,-0.332723035,0.137668575,-0.387311217,0.927327048,0.950113633,0.95418365,1
0.582970231,0.03682426,2.01354576,2.634324896,3.452171843,-0.330701334,-0.109610034,-0.623508915,0.615337989,-0.624867117,0.477391956,0.961274886,0.93795941,0.904927056,0
0.172058837,0.477541721,3.853565755,3.669252563,3.503504172,-0.073536683,-0.273396301,-0.447664827,0.080067128,-0.085975098,-0.263319139,0.924641465,0.963815644,0.946647422,1
0.084132128,0.179020947,3.08179274,3.506147705,3.322318987,-0.148067923,-0.090502779,0.996392105,-0.083157189,-0.380186,0.783343046,0.936071468,0.91163996,0.929498786,0
0.171356065,0.606044047,3.077835895,2.980618104,2.79474373,9.856084384,4.011732159,4.551525714,-1.961547606,0.635400419,0.858637797,0.687052251,0.90613663,0.772500536,1
0.243559233,0.367914148,2.293193211,2.461992524,1.824385119,-0.887514033,-0.096415639,0.048550597,0.068894597,0.136324763,0.209703773,0.927870685,0.913575568,0.934782288,0
0.082545776,0.433430025,2.996700134,3.008573756,2.909005738,1.941628209,1.426646805,2.721515113,-0.967530731,0.358031905,-0.559604332,0.920494545,0.960295046,0.928478896,1
0.441960924,0.117132034,1.962871984,2.91269436,2.22323747,-0.52644501,0.256677182,-0.033035269,-0.623418524,0.731815706,-0.48697962,0.907377863,0.963631828,0.97493862,0
0.228579917,0.618621601,3.46044076,3.198389334,3.132820287,3.506176245,2.12077831,2.230822391,-0.666267506,0.593983302,0.667443344,0.893592915,0.914573895,0.930248158,1
0.307451963,0.078047418,2.344980089,3.398133227,2.848087106,-0.111329466,-0.451297704,0.462096028,-0.279477657,0.233425515,-0.021888853,0.864572847,0.943358997,0.914569966,0
0.168551046,0.155658561,3.379173312,3.868050408,3.693089143,0.176586609,0.082782206,0.141322658,-0.090851948,-0.066919584,-0.585369674,0.920882746,0.932122661,0.934244457,1
0.177325172,0.319609781,3.188492998,3.366327432,2.734819815,-1.233866816,0.55807636,-0.300118213,-0.12585721,0.992316418,-0.338604663,0.921315583,0.834842755,0.949387749,0
0.350675529,0.721448898,3.856062402,3.692743035,3.610289927,4.078225531,4.544931057,5.091951526,-0.025060473,-0.530114375,0.389342302,0.480495776,0.895759477,0.870985252,1
0.266467012,0.148585107,2.770327833,3.585978151,3.036485099,1.564114704,-0.612332586,-0.562936607,-1.2260047,0.102508058,-0.166776383,0.961380819,0.979564801,0.953676543,0
0.205456143,0.563497728,3.972869429,4.014214204,3.624416073,2.841869716,0.152424977,0.117090969,-0.730379011,-0.219207567,-0.170971313,0.904719313,0.940747516,0.960161873,1
0.10348887,0.455642584,3.939200398,3.84123246,3.472383647,-0.883203024,-0.909824197,0.150136551,0.002920277,0.107541533,-0.344326531,0.933678528,0.961818832,0.924889219,0
0.032807519,0.421628262,3.540868356,3.49479661,3.387961914,1.679854014,-0.094887707,1.176330767,0.129438746,-0.016477613,-0.256613637,0.93584182,0.944007924,0.962307837,1
0.277544961,0.100156566,2.404068085,3.245729064,2.864374713,-0.111194745,-0.339723517,0.044253739,0.558931983,0.172469589,0.07882344,0.922635081,0.919861008,0.931833585,0
0.334418916,0.663726738,4.564130834,4.437224989,4.432508156,2.927242239,0.797310482,1.131846085,0.697441414,0.255469067,0.356421413,0.730483203,0.909879141,0.931722174,1
0.135001229,0.156769887,3.253175734,3.906878177,3.626279676,1.260572465,-0.311256961,-0.126366875,-0.240518013,0.163032361,-0.049000709,0.928981475,0.914348196,0.937659124,0
0.115148522,0.446744357,3.260795141,3.191600186,2.873200938,1.534991366,-0.314709596,0.333612183,0.224609512,0.535179096,0.288894219,0.946798621,0.926174889,0.887516047,1
0.98376298,0.001079793,2.475625934,4.962990479,3.280723702,-0.98941966,-1.420322753,-0.097085618,0.22807944,0.115412688,0.693437537,0.883228072,0.88853187,0.864528651,0
0.281032573,0.649631407,3.510211386,3.427998467,3.239897166,3.265449607,0.315781452,2.416563396,0.084965701,0.141589478,-0.60982778,0.763277818,0.934173538,0.933223541,1
0.16125627,0.084457856,2.17725939,2.982107971,3.020319172,-0.400956097,-0.50012986,-0.473676668,-0.286514,0.194702041,-0.022570305,0.911149354,0.925465488,0.958165171,0
0.50270173,0.745086567,3.937064576,3.805615537,4.001733966,6.162755073,8.182204832,4.033166556,-0.805550798,-0.055597108,-1.067848335,0.303836147,0.862106199,0.901319985,1
0.196848779,0.065129258,2.225434862,3.017390283,3.222209014,0.310773705,-0.563910381,0.097950454,-0.17115121,-0.447895339,-0.123518747,0.948662627,0.969828302,0.970330154,0
0.161047068,0.580070163,3.667703268,3.404687904,3.349331822,4.513582267,3.263418281,1.708400572,0.552419245,-0.155424028,-0.713532059,0.845504712,0.925939699,0.900656296,1
0.109293135,0.380651367,2.707362536,2.719706931,2.485229751,-0.061336055,0.043866902,0.845771472,-0.538491377,0.807488161,0.614220283,0.929080829,0.92751113,0.97158322,0
0.20730162,0.548381219,3.606228037,3.369303814,3.474172716,2.909885749,3.385630048,1.847027032,-0.076331405,-0.128135913,0.210624939,0.686896803,0.859696078,0.760151281,1
0.369834218,0.108226947,2.089422413,2.994600415,2.394083544,0.219245433,-0.153709871,-0.544834298,-0.044782243,0.203572077,0.044876738,0.946964099,0.949773981,0.956801794,0
0.033185035,0.423063139,3.456296555,3.454933641,3.317430457,1.426924772,-0.180746558,0.219529534,0.100820808,-0.201486621,0.410137671,0.92464662,0.969300562,0.948145519,1
0.138789726,0.27376004,2.815371934,3.251864556,2.77971191,1.004211602,0.085747565,-0.661683308,1.011414084,-0.539432499,-0.011601923,0.925396679,0.954517552,0.945891019,0
0.407084471,0.713228026,3.590815378,3.549976033,3.781547578,9.837551614,13.98317014,6.846519062,1.677173216,1.980946969,1.566028047,0.363053629,0.254603191,0.382368565,1
0.098834362,0.212458723,2.242340799,2.665600759,2.316283355,-0.678450738,-0.662140706,1.089635044,-0.233254099,0.014510376,-0.684939107,0.909841308,0.938804405,0.90699857,0
0.140199618,0.155499727,2.487307418,2.909353947,2.886795889,-0.203330872,0.230932312,-0.503756469,0.191168047,0.656391433,0.272680417,0.941014419,0.934199857,0.943686335,1
0.217530723,0.151985659,2.445416154,3.067933471,2.790311071,-0.121955686,-0.75370952,-0.705565625,0.326074647,-0.058546885,0.06485423,0.917977184,0.921958085,0.922925648,0
0.528621678,0.780198222,3.706279868,3.64739998,3.514183275,5.348555956,1.578061438,-0.044710154,1.045747763,-0.607220046,0.071736017,0.535363985,0.919450201,0.938820274,1
0.18762443,0.114129827,2.718354168,3.432088861,3.260691863,-0.758027416,0.192834105,-0.457507035,-0.219861999,0.262687051,-0.03776774,0.936862973,0.94003168,0.958293239,0
0.163671605,0.453231572,3.199558478,3.212701521,2.919603611,7.226298944,4.558189076,4.600629639,-0.722767546,0.965336519,0.379943328,0.869325882,0.890098374,0.946787712,1
0.138681277,0.123194928,2.463873614,3.058136471,2.965479037,-0.221153941,-0.389606941,-0.76443054,0.390826181,-0.353901684,-0.162190097,0.934808132,0.91550025,0.939356401,0
0.13379535,0.52845404,3.633298388,3.626214099,3.608812397,4.608241796,0.952894441,0.924179257,-0.563106767,0.199612348,-0.090122219,0.895877023,0.937390326,0.911053811,1
0.203984263,0.10199553,2.642918254,3.444774916,3.1790969,0.097555691,-0.611541683,-0.169277029,0.401621447,0.324823374,0.208270643,0.936608829,0.967055996,0.951281448,0
0.246474587,0.640029135,3.437716206,3.28394693,3.312918813,2.610514242,0.816918765,0.913186267,0.204045158,-0.15867595,-0.32891821,0.699133963,0.960775369,0.894296444,1
0.085892242,0.17982634,2.263414295,2.682215154,2.500682141,-0.708816366,0.560350581,-0.063272825,0.100050384,0.945587986,-0.436547538,0.943665902,0.957150592,0.965865668,0
0.095124721,0.463252258,3.511232395,3.288545452,3.346504929,0.860931549,0.787411404,-0.528788592,0.116739249,0.521775703,0.077931624,0.896493347,0.929283059,0.952459452,1
0.281690902,0.104969981,2.759101584,3.510234357,3.180498684,-0.781065513,0.195541924,-0.400515349,-0.028497091,-0.719825637,0.416746334,0.954408876,0.943198995,0.935463539,0
0.297792043,0.280327183,3.107049016,3.271682755,3.237881545,-0.593619704,0.127364458,-0.886419951,-0.290520363,0.094211834,-0.396197473,0.886906254,0.943831791,0.916122637,1
0.462760633,0.125205919,2.286787599,3.154285146,2.336898294,-0.949618445,-0.024256434,-0.772777395,-0.167654803,-0.109845267,0.057216556,0.811160807,0.908520286,0.955824843,0
0.055348871,0.264175686,4.922183388,5.023539225,5.023539225,2.686561192,1.838162174,0.589989134,-1.009653282,0.347656301,0.722261894,0.927483866,0.942136063,0.947082955,1
0.988334957,0.001385151,4.904786954,5.027072716,5.291385895,-0.534083427,-0.512329433,-0.378246051,-0.33148938,-0.309899411,-0.163744279,0.950666571,0.957140254,0.943862445,0
0.275098352,0.597767964,3.473794383,3.501493683,3.679377626,3.870293606,4.418758088,2.210298975,-0.109396091,0.857099225,0.044160053,0.315284911,0.806265483,0.76768236,1
0.270161301,0.143262866,2.11877056,2.642900725,2.601489957,-0.043216644,-0.566225388,-0.090485931,0.051304089,0.133059352,0.180752577,0.93662084,0.885962201,0.957144707,0
0.16124457,0.560869215,3.764820773,3.614651776,3.531143877,2.592463164,0.041724394,-0.488832191,0.573775041,0.229656319,-0.016921096,0.91856736,0.947870138,0.937036567,1
0.348775417,0.062206215,2.409679265,3.052460152,3.511557325,-0.703543247,0.277437301,0.309656608,0.017166754,0.51087897,0.273359426,0.92401486,0.969411787,0.8996751,0
0.776360496,0.854578692,4.304317239,4.484014755,4.731935791,5.87645665,4.390100498,3.129369711,-1.718789691,0.033991916,-0.290503736,0.205153752,0.136119962,0.179991549,1
0.377720699,0.03275954,3.360020434,4.434262641,4.189279433,-0.621376277,-0.496363016,-0.620069293,-0.150326549,0.145340162,-0.05210623,0.944946613,0.919579755,0.943110051,0
0.060425834,0.302884014,3.092928886,3.286894139,3.40321761,3.00745446,-0.515360463,-0.569958442,-0.594060218,-0.042260022,0.138049574,0.931727412,0.959695973,0.93316318,1
0.288450596,0.071541323,2.49717759,3.524339106,3.148113296,-0.179067517,-0.135492588,-0.343618814,-0.313330333,0.251813602,-0.066620228,0.944973475,0.931400722,0.947576173,0
0.166627978,0.561828403,3.124628601,3.131918713,3.003930638,5.909828866,4.579135821,5.896260491,0.847329832,1.332387129,-0.865417378,0.688378029,0.908519117,0.839400808,1
0.08628944,0.190444428,2.192475752,2.534246966,2.581156846,-0.912416189,-0.317390303,-0.90424359,-0.089860573,-0.002616966,0.266762455,0.90068999,0.957581182,0.937938648,0
0.031070874,0.359112801,2.778544989,3.056473369,2.886333313,6.217210956,0.112094381,0.903089885,0.534412651,0.339797105,-0.022002997,0.880177996,0.945996537,0.93735074,1
0.180765879,0.13313467,2.035532281,2.794159691,2.444078233,0.056842231,0.331885326,0.47562629,0.083303808,0.224411093,-0.440084735,0.950320537,0.95962346,0.966994537,0
0.167936444,0.18648772,2.177175086,2.684467398,2.256634458,0.768010065,-0.661456772,-0.914458023,0.650663697,-0.271922065,-0.059657462,0.930491476,0.901086914,0.952019174,1
0.289598031,0.066420599,1.571556925,2.247566982,2.580672221,-0.203011915,-0.588090284,-1.016668384,-0.092617005,0.040122957,0.182991593,0.95182211,0.958053405,0.967054409,0
0.49277707,0.797877915,3.661693881,3.636828862,3.587162152,5.588585285,6.168315005,5.309579496,0.189868906,-0.369891746,-0.364190225,0.325163432,0.787379593,0.577620563,1
0.062020521,0.286830714,1.900314322,2.020024634,1.962660932,-0.46819053,-0.156344784,-0.200107766,-0.076204652,-0.132696037,0.035109694,0.954268058,0.936022783,0.942456041,0
0.074898952,0.488253498,2.42772181,2.417673707,2.367014393,4.557824583,2.042585269,-0.277755001,0.681127188,-0.371932303,-0.232492788,0.878816269,0.936617849,0.927145586,1
0.342318881,0.106332282,1.426002325,2.249147521,1.921356908,0.178353107,-0.684399716,-0.959245095,0.570400505,0.07616035,-0.427473786,0.925891037,0.891877552,0.917257459,0
0.156753625,0.57566643,3.349969646,3.345816813,3.072476979,6.76932108,4.445187543,4.631723638,-1.027023026,-0.377732821,0.277251841,0.749470747,0.925643146,0.867733651,1
0.096537252,0.173275241,2.35844798,2.736366858,2.853369822,0.094615007,-0.170401498,-0.13580528,0.527020352,-0.24211297,-0.386362736,0.917751842,0.938829417,0.939521785,0
0.034993943,0.354014396,2.726235277,2.910764404,2.719288939,3.503239865,-0.929175157,1.646454597,0.777257483,0.051664691,0.800972427,0.922296707,0.921983002,0.935068883,1
0.111876536,0.155671738,2.110491026,2.501439123,2.629653117,0.048148965,0.193313601,0.161597597,-0.237578341,-0.454934014,0.657197657,0.884762954,0.941320307,0.951100835,0
0.606389954,0.819044936,3.982056829,4.277414347,4.196894182,7.62785923,7.621044845,4.303021458,-1.635422906,-1.087269367,-1.036835854,0.240629717,0.527488299,0.369418104,1
0.340244998,0.088784207,2.472767855,3.241678488,2.893698005,-0.497453368,-0.670161923,-0.589959981,-0.139522483,-0.504963942,-0.004970599,0.92852084,0.872977954,0.964465548,0
0.807581819,0.765928689,3.982546198,4.304474264,4.377838122,8.781527988,4.546941083,7.962179499,-1.855412627,-0.653733572,-2.116520147,0.263718014,0.194794936,0.26396365,1
0.087375185,0.204226255,2.330689002,2.762719392,2.579480563,-0.650055134,-0.180774731,0.552322442,-0.27707469,-0.183594334,-0.409720621,0.926585096,0.96871293,0.945665339,0
0.130998098,0.551270498,3.820503422,3.650326679,3.668011814,2.20553891,1.20506563,2.757951936,0.389719327,0.182929159,-0.107413309,0.911263717,0.929870561,0.944947223,1
0.282828933,0.058276211,2.380021616,3.375422536,3.281438756,-0.186086329,0.237611079,0.631697857,-0.325012407,0.613267549,-0.229528384,0.953557595,0.966350877,0.909234329,0
0.38467964,0.741685883,3.812362363,3.937038758,3.98215472,5.348107544,6.384851584,4.845101344,0.030472228,-0.076383919,0.605639046,0.304350938,0.411387881,0.437476951,1
0.087703784,0.168033971,2.376042491,2.854036694,2.749277777,-0.4266041,-0.402733757,-0.473908039,-0.067554004,-0.367741868,-0.059828782,0.950619433,0.942427412,0.94073872,0
0.232333152,0.601259877,3.540742355,3.2149908,3.217260441,1.420788808,0.161784783,-0.806749793,0.433307024,-0.30435457,0.108706327,0.8551554,0.934707916,0.974117936,1
0.081812275,0.231113585,2.9670483,3.089592834,3.344223527,-0.124903446,0.14955165,-0.841714256,0.208325141,-0.211762233,-0.18034155,0.906911172,0.954973517,0.905733307,0
0.313390301,0.677400418,4.135526649,3.921757978,3.741328915,2.467322566,1.166056842,-0.124736265,0.39064185,-0.630766671,0.219952452,0.789601128,0.94629965,0.91575114,1
0.027991855,0.307318631,3.116621633,3.057005759,3.280529081,0.090695664,-0.192251384,-0.19110682,0.615205042,0.04361021,0.459762777,0.961345908,0.957754224,0.941571401,0
0.050295169,0.448506939,2.823260566,2.97792184,2.692323891,3.133576755,-0.073206727,0.416920914,0.422399667,-0.039524708,0.771794761,0.859061086,0.944773932,0.944848837,1
0.135538598,0.263221261,2.260973315,2.416544386,2.336729354,-0.905879841,-0.200975097,-0.213820859,-0.297640886,-0.008972186,0.543348296,0.915199968,0.938722074,0.863108415,0
0.228262455,0.54961004,3.894401641,3.844257889,3.92986271,3.062301495,4.104451836,1.95794131,-0.069973701,-0.041794514,0.059004487,0.538089583,0.875450086,0.839536829,1
0.177683632,0.08904778,2.205346599,2.927877429,3.049899396,-0.332440299,-0.463541035,-0.69559483,-0.302528031,0.272734989,-0.287532302,0.963723851,0.953254381,0.923104915,0
0.392484821,0.705035214,3.964482423,3.798961297,3.945339848,5.423389538,3.122599161,4.216142823,-0.379811831,-0.082455688,-0.00456145,0.447880268,0.860668609,0.888433616,1
0.107216204,0.166067772,2.261630155,2.712634682,2.785123069,-0.928517733,-0.852060023,-0.29008865,-0.332406452,-0.090924444,0.191677095,0.896985682,0.946970415,0.955730956,0
0.13645542,0.570182511,3.259506281,3.048433752,3.151289305,5.282860037,2.103619477,5.096322666,0.620226864,0.27061038,0.083876304,0.786346777,0.889506201,0.918859568,1
0.205677776,0.261393186,2.288616205,2.093859516,2.67262904,0.07503893,-0.638346354,0.624584242,0.255547781,-0.12330512,-0.452501007,0.904318059,0.902346419,0.900698273,0
0.051089805,0.395096881,3.069815437,2.916715964,2.971862256,1.268980445,0.505508925,1.105256808,-0.517872285,-0.576442416,-0.177496764,0.968928693,0.906348114,0.969870204,1
0.24935418,0.080282129,2.112110931,3.00669327,2.780763742,-0.094111214,-0.476835929,-0.748770854,-0.042840063,-0.127591953,0.156412691,0.952434467,0.942780741,0.966204029,0
0.442308307,0.728699949,4.097856877,3.75375785,3.973178723,3.59381116,6.099314452,4.005638725,-0.21739236,-0.355649821,-0.777403367,0.294146625,0.501395921,0.777307292,1
0.227624176,0.108962257,2.384737291,3.152256717,2.758145202,-0.711378635,-0.549831697,-0.404406298,-0.105703925,0.238872513,0.306201608,0.960611601,0.89759433,0.910053564,0
0.388241605,0.745198474,3.798735152,3.594628282,3.607846106,5.022948926,7.788696493,6.091026344,0.13784798,0.027221812,-0.031975942,0.334814379,0.843796434,0.808245862,1
0.309107615,0.069671558,1.825955674,2.783865292,2.472411014,-0.312856751,-0.695421577,-0.718734417,-0.453673482,0.672467971,0.041043216,0.923226071,0.934333903,0.947307375,0
0.637143209,0.661382734,3.762041822,3.765457493,3.976802798,3.579684966,6.748287049,4.219005806,0.385205079,-0.747287189,0.672917406,0.275868342,0.625013515,0.689748246,1
0.21916871,0.09484527,2.072709293,2.712544472,2.847386995,-1.005450089,-0.37762123,-0.210489276,0.135573389,0.424883967,-0.051309197,0.96197146,0.904213434,0.94415718,0
0.164237347,0.456604903,2.472784792,2.785316204,2.497474143,16.577396,-0.108093212,2.306315465,3.138230166,-0.742883013,0.732526143,0.814537197,0.94502324,0.959119972,1
0.047396816,0.311246986,2.119306491,2.271969413,1.951749915,-0.49599138,-0.284059557,-1.109715608,0.090048876,0.320751294,-0.044450628,0.9382426,0.911344354,0.930047014,0
0.084900193,0.208485352,3.456474548,3.667713404,3.744015089,0.641511053,0.682482953,0.93142603,0.063356371,0.621701462,-0.51000782,0.954884136,0.923940367,0.964616885,1
0.300854219,0.092031095,2.380214059,2.850597376,3.333422594,-0.304098234,-0.625087938,-0.778827436,-0.165753912,-0.024611411,-0.22037824,0.937361124,0.922982368,0.914096735,0
0.283819733,0.116054938,2.281999516,2.627289601,2.923068739,-0.195310666,0.845071632,-0.403950836,-0.181514825,0.860021471,0.041575701,0.924550533,0.929763642,0.817042598,1
0.201126145,0.066484905,2.061384386,2.971110315,2.888007172,-0.455611246,-0.339430675,-0.877258514,0.114100187,-0.441279454,0.128643565,0.958555359,0.936510829,0.917552797,0
0.118798996,0.546402258,3.277309298,3.271887745,3.130181948,2.353058985,2.225007333,-0.255728127,0.074149698,-0.411547107,0.037770541,0.791854567,0.951733356,0.900694514,1
0.516157314,0.070105825,2.28203139,3.606780936,2.749057274,2.06715392,-0.732964082,-0.683117201,-1.248899104,0.071454501,0.214954245,0.898372467,0.941789602,0.945423236,0
0.059122214,0.47609485,3.412697217,3.24982587,3.164547249,1.554845658,0.628590593,1.141625797,0.344329961,0.015845016,0.115355829,0.903115868,0.939372693,0.924834807,1
0.200959499,0.462226607,3.530827686,3.074017825,3.520874899,0.377484654,-0.523488819,-1.203767126,1.017677632,0.369352031,0.379163094,0.893761908,0.887891498,0.920941793,0
0.147834948,0.162356637,2.310875099,2.896749602,2.682143897,0.40203613,-0.54554042,-0.168170153,-0.285332772,-0.467440052,0.093336215,0.932972204,0.976323176,0.927352032,1
0.143036095,0.145019045,2.520801486,3.068502967,2.923772606,0.232886629,0.078244195,-0.953100383,-0.245356269,-0.095729263,0.109556546,0.95116415,0.875714636,0.952839229,0
0.341334005,0.668614933,4.421445233,4.560527037,4.586810516,2.179343869,7.442113926,2.122956358,-0.584765183,0.818949011,-0.596574425,0.270531246,0.839307198,0.659582806,1
0.222552268,0.06612866,3.040044147,3.951003233,3.715897881,0.36843482,-0.644136454,-0.790863754,0.027410773,0.122216609,-0.157893714,0.937368607,0.917567825,0.9422702,0
0.258220131,0.664903093,4.339296384,4.43506833,4.240125936,4.549576126,4.578640179,5.514650478,0.065007655,-0.142518355,0.148500407,0.413061583,0.90529578,0.826646511,1
0.223628217,0.094464239,3.099643084,3.866460683,3.604994133,-0.696026803,0.970204288,-0.485850667,-0.002620021,-0.336879971,-0.012637411,0.949723144,0.946558071,0.949738693,0
0.44095714,0.751755974,4.186386333,4.209648298,4.395515659,4.655274056,8.733121172,4.190741267,0.791229798,0.796245348,0.084779224,0.334940211,0.268753904,0.295502235,1
0.193457482,0.067604654,2.238028243,3.073862952,3.082396364,-0.12232004,-0.703872993,-0.365672027,-0.114794663,-0.174928148,-0.148190492,0.95250194,0.950202329,0.96422838,0
0.388241605,0.745198474,3.798735152,3.594628282,3.607846106,5.022948926,7.788696493,6.091026344,0.13784798,0.027221812,-0.031975942,0.334814379,0.843796434,0.808245862,1
0.309107615,0.069671558,1.825955674,2.783865292,2.472411014,-0.312856751,-0.695421577,-0.718734417,-0.453673482,0.672467971,0.041043216,0.923226071,0.934333903,0.947307375,0
0.055772053,0.444890317,4.599120061,4.536455713,4.486115348,0.705785304,0.221483344,-0.070576821,-0.087920356,-0.134721249,-0.165715679,0.879431883,0.942346581,0.922054093,1
0.068015782,0.209095644,3.68431366,4.052058947,3.84356817,-0.310693905,-0.296696835,0.001639634,-0.022255671,-0.104094731,-0.181027653,0.920346448,0.927805688,0.910219341,0
0.323667805,0.596984932,3.920869966,3.752234439,3.665930229,1.948030099,1.859265636,2.540375273,0.062456406,-0.322398111,-0.255843585,0.670156685,0.907878822,0.8535132,1
0.159904441,0.079720339,2.131993337,2.965789715,2.864922918,0.135838997,1.044500301,-1.054946566,0.185428596,0.406517885,0.067117038,0.956405693,0.966467705,0.935725635,0
0.177165872,0.536556376,3.628013883,3.675165054,3.52814644,2.416002796,0.276369991,0.960881733,0.423637807,0.552883548,0.486528669,0.886026872,0.929761459,0.953474291,1
